"","id","year","Dept","treatment","profit","size","wageindex"
"9300",411720,2005,"O8",0,3309,105,1.34308912721641
"9301",411720,2006,"O8",0,3423,105,1.25423350012012
"9302",411720,2007,"O8",0,3646,105,0.83853339086871
"9303",411720,2008,"O8",0,3653,105,1.07557412017823
"9304",411720,2009,"O8",0,3460,105,1.0896906785638
"9305",411720,2010,"O8",0,3261,105,1.08525770553498
"9306",411720,2011,"O8",0,3391,105,0.406659428532143
"9307",411720,2012,"O8",0,3470,105,0.872486415700587
"9308",411720,2013,"O8",0,3560,105,0.739015277600327
"9309",411720,2014,"O8",0,2907,105,0.652024074696288
"9310",411720,2015,"O8",0,3309,91,1.24317544332003
"9311",411720,2016,"O8",0,3206,91,0.971652864041419
"9312",411720,2017,"O8",0,2995,91,1.32735008048025
"9313",411730,2003,"O8",0,5142,163,0.967028787323414
"9314",411730,2004,"O8",0,5272,156,1.34288046729664
"9315",411730,2005,"O8",0,5448,143,0.553923512532979
"9316",411730,2006,"O8",0,5031,143,1.29991642866244
"9317",411730,2007,"O8",0,4744,143,1.79166670139762
"9318",411730,2008,"O8",0,4940,143,1.17652938468397
"9319",411730,2009,"O8",0,2927,143,0.429890030487239
"9320",411730,2010,"O8",0,5204,143,0.702473297395802
"9321",411730,2011,"O8",0,4929,143,0.799604228187759
"9322",411730,2012,"O8",0,4915,143,1.66796597189888
"9323",411730,2013,"O8",0,5283,143,0.545609323730156
"9324",411730,2014,"O8",0,4927,143,1.05436093364356
"9325",411730,2015,"O8",0,4704,143,0.621845422624558
"9326",411730,2016,"O8",0,4386,143,1.29301776490502
"9327",411730,2017,"O8",0,4137,111,1.32701623489131
"9328",411800,2003,"O8",0,8911,314,1.11401946492565
"9329",411800,2004,"O8",0,9100,245,0.861612115155915
"9330",411800,2005,"O8",0,9419,245,0.634238186884377
"9331",411800,2006,"O8",0,9683,245,1.01421657822773
"9332",411800,2007,"O8",0,9997,245,0.413431092755761
"9333",411800,2008,"O8",0,9208,281,0.83360442047771
"9334",411800,2009,"O8",0,9361,481,0.25300271667184
"9335",411800,2010,"O8",0,9751,277,0.69755747779039
"9336",411800,2011,"O8",0,9723,277,1.05813584664571
"9337",411800,2012,"O8",0,9699,277,1.21874015808843
"9338",411800,2013,"O8",0,10035,277,1.53273403243528
"9339",411800,2014,"O8",0,9525,277,1.30278646970084
"9340",411800,2015,"O8",0,9460,277,0.981749088440655
"9341",411800,2016,"O8",0,8826,277,0.878764148712102
"9342",411800,2017,"O8",0,10124,277,0.921704128189637
"9343",411830,2003,"O8",0,4257,156,0.881439336948997
"9344",411830,2004,"O8",0,4563,156,0.804066521328093
"9345",411830,2005,"O8",0,4730,137,0.527439384093574
"9346",411830,2006,"O8",0,5235,137,1.18876515107548
"9347",411830,2007,"O8",0,5615,138,1.21056574422805
"9348",411830,2008,"O8",0,4995,138,1.09590729504476
"9349",411830,2009,"O8",0,4877,134,1.12318134776497
"9350",411830,2010,"O8",0,4945,123,1.15689589293213
"9351",411830,2011,"O8",0,4945,125,1.38338546950345
"9352",411830,2012,"O8",0,5107,125,1.17169438758148
"9353",411830,2013,"O8",0,5107,125,0.615485688217307
"9354",411830,2014,"O8",0,5636,125,0.968936301342968
"9355",411830,2015,"O8",0,5545,126,0.750584450156237
"9356",411830,2016,"O8",0,5169,128,0.667190086528849
"9357",411830,2017,"O8",0,4724,128,1.07626702216817
"9358",411858,2003,"O8",0,3681,119,0.620089211495536
"9359",411858,2004,"O8",0,3703,119,0.557667188166658
"9360",411858,2005,"O8",0,3733,110,0.686834042697174
"9361",411858,2006,"O8",0,3368,110,0.596202648516585
"9362",411858,2007,"O8",0,3321,110,1.27891643890022
"9363",411858,2008,"O8",0,3286,110,0.69695240469958
"9364",411858,2009,"O8",0,3389,110,1.18922961030406
"9365",411858,2010,"O8",0,3368,110,1.31747108602226
"9366",411858,2011,"O8",0,3652,110,1.18618149095727
"9367",411858,2012,"O8",0,4099,110,0.619768637748953
"9368",411858,2013,"O8",0,3715,110,1.10964319591472
"9369",411858,2014,"O8",0,3700,110,0.763918214152881
"9370",411858,2015,"O8",0,3776,97,0.936460156002913
"9371",411858,2016,"O8",0,3608,97,1.41590798089022
"9372",411858,2017,"O8",0,3364,97,1.25695065762885
"9373",411870,2003,"O8",0,15155,461,0.716285128784248
"9374",411870,2004,"O8",0,15348,461,0.952602167556803
"9375",411870,2005,"O8",0,16289,327,1.04865459428667
"9376",411870,2006,"O8",0,14823,316,1.38238540761432
"9377",411870,2007,"O8",0,14821,316,0.495165542521936
"9378",411870,2008,"O8",0,14938,350,0.686218707767156
"9379",411870,2009,"O8",0,15191,335,0.395723535856387
"9380",411870,2010,"O8",0,16081,315,1.39116667719103
"9381",411870,2011,"O8",0,15883,315,1.37323758004305
"9382",411870,2012,"O8",0,16028,315,0.942033220433641
"9383",411870,2013,"O8",0,16430,323,0.547539203296693
"9384",411870,2014,"O8",0,17225,328,1.33775532925003
"9385",411870,2015,"O8",0,17899,328,0.828033558493603
"9386",411870,2016,"O8",0,19199,328,1.27214051128127
"9387",411870,2017,"O8",0,19241,328,0.780310508734588
"9388",411955,2003,"O8",0,4221,163,1.26125544745173
"9389",411955,2004,"O8",0,4537,149,0.72534857239875
"9390",411955,2005,"O8",0,4490,131,1.25453420626131
"9391",411955,2006,"O8",0,4509,130,0.919608605029179
"9392",411955,2007,"O8",0,4363,120,1.1116005699857
"9393",411955,2008,"O8",0,4186,116,0.824007396069185
"9394",411955,2009,"O8",0,4346,114,1.3219373314922
"9395",411955,2010,"O8",0,4551,117,0.901137471479216
"9396",411955,2011,"O8",0,4252,106,1.12866116724118
"9397",411955,2012,"O8",0,4195,112,0.652458643758071
"9398",411955,2013,"O8",0,3850,117,0.967924744863976
"9399",411955,2014,"O8",0,3254,99,0.849833480888785
"9400",411955,2015,"O8",0,2926,97,0.562565520935855
"9401",411955,2016,"O8",0,3020,97,1.514753968619
"9402",411955,2017,"O8",0,2728,99,0.834456420070399
"9403",411959,2003,"O8",0,6259,285,0.481407870511987
"9404",411959,2004,"O8",0,6327,285,0.867694129331041
"9405",411959,2005,"O8",0,7158,269,0.892799387054021
"9406",411959,2006,"O8",0,7157,269,0.733039436813808
"9407",411959,2007,"O8",0,7638,269,0.863862253388044
"9408",411959,2008,"O8",0,6963,269,1.04988090805638
"9409",411959,2009,"O8",0,6856,269,1.26275194950134
"9410",411959,2010,"O8",0,6627,218,0.574392276816671
"9411",411959,2011,"O8",0,7554,218,0.687131370676023
"9412",411959,2012,"O8",0,6570,218,0.247253760508675
"9413",411959,2013,"O8",0,6202,218,0.580952089562168
"9414",411959,2014,"O8",0,6480,218,0.995595153438079
"9415",411959,2015,"O8",0,6208,218,1.19618445519702
"9416",411959,2016,"O8",0,5800,218,0.948858039590615
"9417",411959,2017,"O8",0,4977,218,0.824431390083271
"9418",412020,2003,"O8",0,4124,153,1.12112801437799
"9419",412020,2004,"O8",0,4155,153,1.08906985010839
"9420",412020,2005,"O8",0,4345,141,1.21188295032472
"9421",412020,2006,"O8",0,4345,152,0.85282171779064
"9422",412020,2007,"O8",0,3663,152,1.58031484365702
"9423",412020,2008,"O8",0,3663,132,1.04466993219872
"9424",412020,2009,"O8",0,4417,129,0.971945389372021
"9425",412020,2010,"O8",0,4572,129,1.41201683345483
"9426",412020,2011,"O8",0,4432,127,1.1348531689584
"9427",412020,2012,"O8",0,4347,111,1.2443521379783
"9428",412020,2013,"O8",0,4117,111,0.929327423313222
"9429",412020,2014,"O8",0,3915,111,0.228964137710084
"9430",412020,2015,"O8",0,3520,111,0.337286419282943
"9431",412020,2016,"O8",0,3460,111,0.757912787334913
"9432",412020,2017,"O8",0,3325,111,1.04955391744692
"9433",412130,2003,"O8",0,8424,232,0.906683204254428
"9434",412130,2004,"O8",0,8564,232,0.783031423116958
"9435",412130,2005,"O8",0,9007,232,0.961466126548812
"9436",412130,2006,"O8",0,9357,234,1.14788126720385
"9437",412130,2007,"O8",0,9473,234,1.06218468445353
"9438",412130,2008,"O8",0,9999,234,1.22307336882422
"9439",412130,2009,"O8",0,10436,213,1.3049775105191
"9440",412130,2010,"O8",0,10384,218,1.00257935307888
"9441",412130,2011,"O8",0,11614,226,1.39915561137377
"9442",412130,2012,"O8",0,11972,230,1.4482882364458
"9443",412130,2013,"O8",0,12325,230,0.871856281443588
"9444",412130,2014,"O8",0,11553,237,0.986208912205001
"9445",412130,2015,"O8",0,11488,239,0.294614709139488
"9446",412130,2016,"O8",0,12138,260,0.992941182129365
"9447",412130,2017,"O8",0,11792,261,1.22883801556346
"9448",412240,2003,"O8",0,3289,171,0.710616328919537
"9449",412240,2004,"O8",0,3597,159,1.04104775313956
"9450",412240,2005,"O8",0,3756,149,1.03430983164501
"9451",412240,2006,"O8",0,3547,149,0.227055288079296
"9452",412240,2007,"O8",0,3357,149,1.05199465478603
"9453",412240,2008,"O8",0,3284,149,0.93949819703117
"9454",412240,2009,"O8",0,3231,149,1.08321170252279
"9455",412240,2010,"O8",0,3154,149,1.40546281945848
"9456",412240,2011,"O8",0,3391,149,1.10635224540772
"9457",412240,2012,"O8",0,3528,149,1.01624128245514
"9458",412240,2013,"O8",0,3537,149,1.32016717843858
"9459",412240,2014,"O8",0,3073,149,0.686305633067645
"9460",412240,2015,"O8",0,2697,111,0.54076355929499
"9461",412240,2016,"O8",0,2226,111,0.933718507587279
"9462",412240,2017,"O8",0,2128,111,1.62702042882151
"9463",412370,2003,"O8",0,5869,180,0.789222034804175
"9464",412370,2004,"O8",0,5433,155,0.833349920572116
"9465",412370,2005,"O8",0,5796,140,1.07038436510921
"9466",412370,2006,"O8",0,5849,142,1.05034983462631
"9467",412370,2007,"O8",0,6481,142,1.26600834026492
"9468",412370,2008,"O8",0,6372,142,0.419975705890257
"9469",412370,2009,"O8",0,6587,142,0.603649388654489
"9470",412370,2010,"O8",0,6324,150,0.9298645201062
"9471",412370,2011,"O8",0,6690,157,0.795371011634911
"9472",412370,2012,"O8",0,6498,159,-0.20953608019219
"9473",412370,2013,"O8",0,6194,159,0.923695255879487
"9474",412370,2014,"O8",0,6138,158,0.955305629952346
"9475",412370,2015,"O8",0,5829,163,1.15898650402113
"9476",412370,2016,"O8",0,6604,163,0.878902373724071
"9477",412370,2017,"O8",0,6869,163,1.10567146862442
"9478",419015,2003,"O8",0,2195,134,1.27851635507094
"9479",419015,2004,"O8",0,1917,134,1.2538474577131
"9480",419015,2005,"O8",0,1756,110,0.923914346788137
"9481",419015,2006,"O8",0,1767,110,1.19656054889331
"9482",419015,2007,"O8",0,1773,110,0.744529663396202
"9483",419015,2008,"O8",0,2250,110,0.904531515956918
"9484",419015,2009,"O8",0,2437,110,0.239176799397716
"9485",419015,2010,"O8",0,2524,110,0.640130055760113
"9486",419015,2011,"O8",0,2297,110,0.953719746281213
"9487",419015,2012,"O8",0,1941,110,1.16072472008228
"9488",419015,2013,"O8",0,1884,110,0.791532917005709
"9489",419015,2014,"O8",0,1915,110,1.02654773623529
"9490",419020,2003,"O8",0,6485,234,1.37365373388351
"9491",419020,2004,"O8",0,7260,223,1.00314636465629
"9492",419020,2005,"O8",0,8517,195,0.890247876202962
"9493",419020,2006,"O8",0,9104,199,1.33634253973365
"9494",419020,2007,"O8",0,12288,200,0.674061018496987
"9495",419020,2008,"O8",0,10857,204,0.914183512620342
"9496",419020,2009,"O8",0,8868,202,0.71424258919807
"9497",419020,2010,"O8",0,9481,203,1.00786218238321
"9498",419020,2011,"O8",0,11956,203,1.21891510488563
"9499",419020,2012,"O8",0,10326,214,0.927597508861125
"9500",419020,2013,"O8",0,11151,215,0.350182579264001
"9501",419020,2014,"O8",0,13282,212,0.851298896431258
"9502",419020,2015,"O8",0,11588,211,1.17924338894954
"9503",419020,2016,"O8",0,12723,220,0.522016496090967
"9504",419020,2017,"O8",0,12260,220,0.767723028942618
"9505",420005,2003,"I14",0,23858,556,0.95193215917459
"9506",420005,2004,"I14",0,21459,556,1.10788452126696
"9507",420005,2005,"I14",0,26749,496,1.15906400621082
"9508",420005,2006,"I14",0,25970,496,1.34753110694915
"9509",420005,2007,"I14",0,20647,496,0.437620408423696
"9510",420005,2008,"I14",0,19202,471,0.674362775472557
"9511",420005,2009,"I14",0,22215,542,1.15395248071742
"9512",420005,2010,"I14",0,22474,556,0.920639668801203
"9513",420005,2011,"I14",0,26955,588,1.14169623459487
"9514",420008,2013,"I14",0,8315,200,1.23378105372253
"9515",420008,2014,"I14",0,7766,200,0.485560066678672
"9516",420008,2015,"I14",0,7449,187,1.06783101228057
"9517",420008,2016,"I14",0,7993,187,0.666274179760898
"9518",420008,2017,"I14",0,7059,187,0.88780545363138
"9519",420023,2012,"I14",0,10109,399,0.803699145857035
"9520",420023,2013,"I14",0,10109,399,0.997058216303525
"9521",420023,2014,"I14",0,11700,358,0.729245010948313
"9522",420023,2015,"I14",0,12022,347,1.00966016523051
"9523",420023,2016,"I14",0,15435,330,0.265345102083372
"9524",420023,2017,"I14",0,16031,337,1.19831268847038
"9525",420068,2012,"I14",0,2796,82,0.897987312578971
"9526",420068,2013,"I14",0,2256,82,0.977461887423618
"9527",420068,2014,"I14",0,2475,82,1.00401563360236
"9528",420068,2015,"I14",0,2144,82,0.583395358049122
"9529",420068,2016,"I14",0,2269,82,0.418067517350377
"9530",420068,2017,"I14",0,2321,82,1.2193469442862
"9531",420085,2003,"I14",0,2921,109,0.822187457705354
"9532",420085,2004,"I14",0,2880,109,1.00431273957801
"9533",420085,2005,"I14",0,3101,97,0.860551136878283
"9534",420085,2006,"I14",0,3366,97,0.345994839358835
"9535",420085,2007,"I14",0,3161,97,1.42849954585538
"9536",420085,2008,"I14",0,2980,97,1.16520802419101
"9537",420085,2009,"I14",0,3008,97,0.956974244643377
"9538",420085,2010,"I14",0,3255,97,1.31851290497758
"9539",420085,2011,"I14",0,2957,97,0.919694474830584
"9540",420085,2012,"I14",0,3121,97,0.504505139188699
"9541",420085,2013,"I14",0,3158,97,0.756011640443808
"9542",420085,2014,"I14",0,2922,97,0.536495920108363
"9543",420085,2015,"I14",0,2987,97,0.684985792522903
"9544",420085,2016,"I14",0,2836,97,0.179527893972407
"9545",420085,2017,"I14",0,2890,97,0.938782679330788
"9546",420200,2003,"I14",0,10350,235,1.05188239986153
"9547",420200,2004,"I14",0,10527,235,0.974792043451033
"9548",420200,2005,"I14",0,10768,205,1.22632817360878
"9549",420200,2006,"I14",0,10638,209,1.50354603120156
"9550",420200,2007,"I14",0,10247,217,0.777315610489454
"9551",420200,2008,"I14",0,9855,220,0.968298190186042
"9552",420200,2009,"I14",0,9907,220,1.04611378744757
"9553",420200,2010,"I14",0,10038,220,0.811084942277197
"9554",420200,2011,"I14",0,9492,220,0.487856905202401
"9555",420200,2012,"I14",0,9181,228,1.40123378814482
"9556",420200,2013,"I14",0,6586,234,1.18309202367926
"9557",420200,2014,"I14",0,9610,216,1.04285550979601
"9558",420200,2015,"I14",0,9000,232,0.199889211987249
"9559",420200,2016,"I14",0,9507,200,1.20169910014022
"9560",420200,2017,"I14",0,9951,200,1.17502609387276
"9561",420210,2003,"I14",0,4213,166,1.10110106353234
"9562",420210,2004,"I14",0,4217,166,0.587750871723248
"9563",420210,2005,"I14",0,4328,144,0.371375538506474
"9564",420210,2006,"I14",0,4216,144,0.695357305562307
"9565",420210,2007,"I14",0,3865,144,0.694762149127622
"9566",420210,2008,"I14",0,3254,144,0.912300002287588
"9567",420210,2009,"I14",0,3459,144,1.25020818526855
"9568",420210,2010,"I14",0,3278,144,1.18573617044871
"9569",420210,2011,"I14",0,3224,144,0.685796907343828
"9570",420210,2012,"I14",0,3046,144,1.59362569125324
"9571",420210,2013,"I14",0,3202,109,0.83121930904456
"9572",420210,2014,"I14",0,3264,109,1.01928534207988
"9573",420210,2015,"I14",0,2914,107,0.493604668049111
"9574",420210,2016,"I14",0,2645,107,1.14500236333675
"9575",420210,2017,"I14",0,2486,107,0.913366954565441
"9576",420235,2003,"I14",0,6689,180,0.980754688553719
"9577",420235,2004,"I14",0,6939,180,0.730067912206617
"9578",420235,2005,"I14",0,7111,160,1.17301392059865
"9579",420235,2006,"I14",0,7891,160,0.731353767971043
"9580",420235,2007,"I14",0,7101,160,1.20325109890443
"9581",420235,2008,"I14",0,6822,160,0.684311599425912
"9582",420235,2009,"I14",0,6847,160,1.20270002223812
"9583",420235,2010,"I14",0,7054,160,1.13469033417718
"9584",420235,2011,"I14",0,6965,160,0.934291589644577
"9585",420235,2012,"I14",0,6407,175,0.442189949042866
"9586",420235,2013,"I14",0,6400,175,0.782689255658843
"9587",420235,2014,"I14",0,5934,175,1.17615518963525
"9588",420235,2015,"I14",0,5778,175,0.952632590592227
"9589",420235,2016,"I14",0,6551,174,1.34525041121075
"9590",420235,2017,"I14",0,6678,174,1.15748759226596
"9591",420270,2003,"I14",0,13457,322,1.08312121758646
"9592",420270,2004,"I14",0,11016,312,0.546980843892622
"9593",420270,2005,"I14",0,11425,270,1.28643059599673
"9594",420270,2006,"I14",0,13367,271,1.23729378073069
"9595",420270,2007,"I14",0,14347,279,0.927178639844619
"9596",420270,2008,"I14",0,11424,279,0.625290878440356
"9597",420270,2009,"I14",0,14558,279,1.24996842329293
"9598",420270,2010,"I14",0,14144,286,1.01198472250324
"9599",420270,2011,"I14",0,13819,296,1.03229286472143
"9600",420270,2012,"I14",0,13389,311,1.05136879827698
"9601",420270,2013,"I14",0,14038,311,1.47015038913839
"9602",420270,2014,"I14",0,14261,311,1.026159629873
"9603",420270,2015,"I14",0,14112,311,1.057470258742
"9604",420270,2016,"I14",0,12582,311,0.587047383798172
"9605",420270,2017,"I14",0,12522,311,1.39817808227876
"9606",420320,2003,"I14",0,15386,396,1.02011199190588
"9607",420320,2004,"I14",0,15422,343,0.562376427825934
"9608",420320,2005,"I14",0,18567,326,1.34431086390905
"9609",420320,2006,"I14",0,18682,351,0.651199520988813
"9610",420320,2007,"I14",0,15756,325,0.387806712111498
"9611",420320,2008,"I14",0,16615,331,0.567684606022226
"9612",420320,2009,"I14",0,17719,342,1.11397075910718
"9613",420320,2010,"I14",0,18494,396,0.227271086449363
"9614",420320,2011,"I14",0,21391,462,0.570057008129173
"9615",420320,2012,"I14",0,24611,566,0.951367198445635
"9616",420320,2013,"I14",0,25844,582,0.997071660319875
"9617",420320,2014,"I14",0,24299,561,0.744646687571205
"9618",420320,2015,"I14",0,23678,506,1.11032465104852
"9619",420320,2016,"I14",0,25178,569,1.12753432087989
"9620",420320,2017,"I14",0,25566,568,0.730811992334651
"9621",420465,2003,"I14",0,5452,133,0.373499757856845
"9622",420465,2004,"I14",0,5455,133,0.704180282015634
"9623",420465,2005,"I14",0,4775,122,0.595760825438768
"9624",420465,2006,"I14",0,4827,128,1.18307673355136
"9625",420465,2007,"I14",0,4843,128,0.807941065765847
"9626",420465,2008,"I14",0,4609,137,1.12048777726465
"9627",420465,2009,"I14",0,4825,137,1.25615004545808
"9628",420465,2010,"I14",0,5027,137,0.593304459577753
"9629",420465,2011,"I14",0,4839,137,0.31493409237458
"9630",420465,2012,"I14",0,4506,135,1.0423377246783
"9631",420465,2013,"I14",0,4981,137,0.653721932797457
"9632",420465,2014,"I14",0,4314,131,1.52277140655629
"9633",420465,2015,"I14",0,3536,136,0.944403433868028
"9634",420465,2016,"I14",0,3559,136,0.777049319651862
"9635",420465,2017,"I14",0,3173,136,0.593144575931993
"9636",420495,2003,"I14",0,11381,339,0.838133572463836
"9637",420495,2004,"I14",0,10111,339,1.34657921420215
"9638",420495,2005,"I14",0,9898,304,1.31587847528332
"9639",420495,2006,"I14",0,12071,338,0.907724772439167
"9640",420495,2007,"I14",0,10981,319,0.982150696021839
"9641",420495,2008,"I14",0,11871,323,0.870060842438953
"9642",420495,2009,"I14",0,23786,592,1.29793503044885
"9643",420495,2010,"I14",0,21498,544,0.395615549359482
"9644",420495,2011,"I14",0,20623,515,0.581825368304525
"9645",420495,2012,"I14",0,20130,542,0.636995892321342
"9646",420495,2013,"I14",0,20130,542,0.686803711407715
"9647",420495,2014,"I14",0,18321,581,0.716760395211282
"9648",420495,2015,"I14",0,17998,581,1.04620959368569
"9649",420495,2016,"I14",0,17252,518,0.997876592857854
"9650",420495,2017,"I14",0,17416,504,0.693392430391421
"9651",420525,2003,"I14",0,4382,133,0.708638630952273
"9652",420525,2004,"I14",0,4721,133,0.723723051879421
"9653",420525,2005,"I14",0,3049,120,1.00328184787898
"9654",420525,2006,"I14",0,5361,120,-0.00230252485645877
"9655",420525,2007,"I14",0,4624,120,0.389177166732143
"9656",420525,2008,"I14",0,4794,120,0.923902365738452
"9657",420525,2009,"I14",0,5532,120,0.725948665260836
"9658",420525,2010,"I14",0,4493,120,0.790756407810718
"9659",420525,2011,"I14",0,4560,126,0.676523634382885
"9660",420525,2012,"I14",0,4475,126,0.729359740593917
"9661",420525,2013,"I14",0,4672,125,1.11683613574243
"9662",420525,2014,"I14",0,4513,125,0.920676965300846
"9663",420525,2015,"I14",0,4411,125,1.00014031743673
"9664",420525,2016,"I14",0,4040,140,1.20565751607885
"9665",420525,2017,"I14",0,3692,117,1.28923076300844
"9666",420605,2012,"I14",0,24403,681,1.21876510226952
"9667",420605,2013,"I14",0,14738,439,1.48658197161473
"9668",420605,2014,"I14",0,12965,336,0.887709813713735
"9669",420605,2015,"I14",0,12681,284,1.19804798405505
"9670",420605,2016,"I14",0,13319,277,0.63468200985659
"9671",420605,2017,"I14",0,14426,278,0.865654723715682
"9672",420620,2003,"I14",0,17581,381,0.706817132393084
"9673",420620,2004,"I14",0,13505,381,1.33250133554485
"9674",420620,2005,"I14",0,11817,388,0.511915288781907
"9675",420620,2006,"I14",0,11681,299,0.978979979440031
"9676",420620,2007,"I14",0,12193,325,0.614786798856203
"9677",420620,2008,"I14",0,17831,306,0.738144130226201
"9678",420620,2009,"I14",0,16947,355,0.902177541429073
"9679",420620,2010,"I14",0,17484,313,1.16761119460919
"9680",420620,2011,"I14",0,18067,312,0.930993342463597
"9681",420620,2012,"I14",0,18407,325,0.865776989915219
"9682",420620,2013,"I14",0,18029,327,1.04396960895902
"9683",420620,2014,"I14",0,18582,337,0.730727933910775
"9684",420620,2015,"I14",0,18812,336,0.817702753385284
"9685",420620,2016,"I14",0,23241,324,0.242564267271036
"9686",420620,2017,"I14",0,16960,312,0.688348702885205
"9687",420640,2003,"I14",0,2573,138,1.33748318226533
"9688",420640,2004,"I14",0,2407,138,1.06066545946548
"9689",420640,2005,"I14",0,2428,138,0.430744028031251
"9690",420640,2006,"I14",0,2372,140,0.783288700142658
"9691",420640,2007,"I14",0,2234,156,1.22073231395768
"9692",420640,2008,"I14",0,2421,156,0.79978589441055
"9693",420640,2009,"I14",0,2465,97,1.39367580902107
"9694",420640,2010,"I14",0,2496,97,1.56755003963762
"9695",420640,2011,"I14",0,2646,93,1.12530878196643
"9696",420640,2012,"I14",0,2424,93,0.493913075414963
"9697",420640,2013,"I14",0,2560,93,1.03319472613553
"9698",420640,2014,"I14",0,2509,93,0.847142563956563
"9699",420640,2015,"I14",0,2457,93,0.710596845823217
"9700",420640,2016,"I14",0,2188,92,0.357716049085929
"9701",420640,2017,"I14",0,1301,92,1.35991235985469
"9702",420728,2012,"I14",0,8540,166,1.3175255416793
"9703",420728,2013,"I14",0,8228,166,0.523525474403589
"9704",420728,2014,"I14",0,6911,177,1.26238740050073
"9705",420728,2015,"I14",0,8219,193,0.730133873766559
"9706",420728,2016,"I14",0,9206,184,1.0741234272537
"9707",420728,2017,"I14",0,9356,184,1.20777666289727
"9708",420740,2003,"I14",0,5982,153,1.53186902551313
"9709",420740,2004,"I14",0,4982,153,0.57724563405472
"9710",420740,2005,"I14",0,7251,153,0.637762840876004
"9711",420740,2006,"I14",0,5346,153,0.961871705356984
"9712",420740,2007,"I14",0,6224,153,1.25138271113656
"9713",420740,2008,"I14",0,7464,153,0.68618676366047
"9714",420740,2009,"I14",0,7826,154,1.07826977716091
"9715",420740,2010,"I14",0,7455,154,0.89104042293873
"9716",420740,2011,"I14",0,8196,152,1.12914441155463
"9717",420740,2012,"I14",0,8356,155,0.323843498783321
"9718",420740,2013,"I14",0,8895,155,0.540770101855341
"9719",420740,2014,"I14",0,7145,161,1.00872075400275
"9720",420740,2015,"I14",0,7063,161,1.22691392626951
"9721",420740,2016,"I14",0,6430,161,0.187113154433053
"9722",420740,2017,"I14",0,6198,161,0.679819393133382
"9723",420775,2003,"I14",0,5155,130,0.786646316057895
"9724",420775,2004,"I14",0,5030,130,0.853403372413479
"9725",420775,2005,"I14",0,5216,139,1.40685835861596
"9726",420775,2006,"I14",0,5335,139,1.10304279363611
"9727",420775,2007,"I14",0,5750,158,1.0027976246617
"9728",420775,2008,"I14",0,5889,158,0.441737779296308
"9729",420775,2009,"I14",0,5974,158,0.866465686536296
"9730",420775,2010,"I14",0,7551,158,0.752161756080035
"9731",420775,2011,"I14",0,6955,158,0.710889306457752
"9732",420775,2012,"I14",0,5802,158,1.17958111716876
"9733",420775,2013,"I14",0,5727,178,0.961424184762947
"9734",420775,2014,"I14",0,5411,164,0.887238023406606
"9735",420775,2015,"I14",0,4880,161,0.898650448679197
"9736",420775,2016,"I14",0,5598,185,1.27123401278624
"9737",420775,2017,"I14",0,5475,185,0.995726726109235
"9738",420855,2003,"I14",0,3991,140,0.937398556591328
"9739",420855,2004,"I14",0,4417,140,0.847925936543354
"9740",420855,2005,"I14",0,4235,124,0.98027316874119
"9741",420855,2006,"I14",0,4376,125,0.278444307993978
"9742",420855,2007,"I14",0,4686,125,0.221465169394902
"9743",420855,2008,"I14",0,4934,125,1.08995135403474
"9744",420855,2009,"I14",0,5413,125,0.420336970868656
"9745",420855,2010,"I14",0,5640,130,1.017538795879
"9746",420855,2011,"I14",0,5305,135,0.943672833985478
"9747",420855,2012,"I14",0,5008,133,0.7251495027747
"9748",420855,2013,"I14",0,5314,126,1.02907621676371
"9749",420855,2014,"I14",0,5342,128,0.980783591363517
"9750",420855,2015,"I14",0,5109,128,1.76025801701511
"9751",420855,2016,"I14",0,5270,128,0.494614997680798
"9752",420855,2017,"I14",0,5112,128,0.645068710451061
"9753",420860,2003,"I14",0,2560,130,0.88369315177242
"9754",420860,2004,"I14",0,2397,130,0.649411653028822
"9755",420860,2005,"I14",0,2413,130,0.612095207477058
"9756",420860,2006,"I14",0,2747,130,1.65722693156562
"9757",420860,2007,"I14",0,2919,130,0.42887141230855
"9758",420860,2008,"I14",0,2782,130,1.26940434990881
"9759",420860,2009,"I14",0,3464,130,0.931542970730144
"9760",420860,2010,"I14",0,2960,130,1.11183683315033
"9761",420860,2011,"I14",0,2829,130,1.23007665311113
"9762",420860,2012,"I14",0,3071,130,0.804385113208213
"9763",420860,2013,"I14",0,2936,130,0.860669900775499
"9764",420860,2014,"I14",0,3245,126,1.01927581678485
"9765",420860,2015,"I14",0,3335,118,1.37366229641351
"9766",420860,2016,"I14",0,3299,118,0.904715460620151
"9767",420860,2017,"I14",0,3280,118,0.946318678849439
"9768",420880,2003,"I14",0,3872,148,1.07661510653638
"9769",420880,2004,"I14",0,4745,148,1.30905075145791
"9770",420880,2005,"I14",0,4976,134,1.26255553873456
"9771",420880,2006,"I14",0,5078,148,1.14289073907827
"9772",420880,2007,"I14",0,4769,148,1.11168748408821
"9773",420880,2008,"I14",0,4780,148,1.15460400985705
"9774",420880,2009,"I14",0,3510,148,0.824086572172373
"9775",420880,2010,"I14",0,4183,148,0.892603182036169
"9776",420880,2011,"I14",0,3819,148,1.05908939963716
"9777",420880,2012,"I14",0,3674,148,0.86477920697154
"9778",420880,2013,"I14",0,3134,148,1.31160998479622
"9779",420880,2014,"I14",0,3002,133,1.04002735095015
"9780",420880,2015,"I14",0,3043,133,1.53731244863687
